50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce39d0b-bd7d-4493-a74f-a2006e05bef0,2383,,,"[90.2, 6.9]",3943076,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,159,Uruguay,783,['5b932233-607b-492c-85f9-d36b152ce214'],27,,,,,,,,,,,,,,,,,Uruguay,783,00:31:27.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91106b83-5be6-47b8-82f6-d07b7029358b,2398,,,"[115.5, 21.0]",3943076,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paul Brian Rodríguez Bravo,30736.0,Right Wing,161,Uruguay,783,['017165cf-31cd-4f13-80f0-b9496dab0d5d'],32,,,,,,,,,,,,,,,,,Uruguay,783,00:32:32.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47a91ac8-fba1-4eed-80e2-d0d9df36e72f,2401,,,"[106.9, 6.7]",3943076,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,161,Uruguay,783,['d321e394-1c08-4323-9539-c34a22b379fb'],34,,,,,,,,,,,,,,,,,Uruguay,783,00:32:34.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c139de97-1bf0-4241-abda-277543c28682,2404,,,"[92.4, 17.7]",3943076,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,161,Uruguay,783,['32a58e61-f22f-4cba-bf81-29041eeee753'],36,,,,,,,,,,,,,,,,,Uruguay,783,00:32:36.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992551b3-bd6c-4307-b519-7e3c8e693953,2413,,,"[69.5, 1.4]",3943076,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jacob Shaffelburg,26152.0,Left Midfield,163,Canada,1833,['5ea4e627-d08c-461b-a59f-55fa98ae0ac9'],45,,,,,,,,,,,,,,,,,Canada,1833,00:33:45.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5db71b5e-e3b8-4669-baa1-0e2f301539f6,2421,,,"[44.8, 2.0]",3943076,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alphonso Davies,12365.0,Left Back,163,Canada,1833,['b6dc5191-f1fe-4ccb-b8db-c89caa93646b'],49,,,,,,,,,,,,,,,,,Canada,1833,00:33:49.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53b62b0-e764-4e3c-b389-68806876b85b,2427,,,"[22.1, 31.0]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,164,Uruguay,783,['46c91a55-9bce-4b8d-94fc-3154359071f3'],7,,,,,,,,,,,,,,,,,Uruguay,783,00:34:07.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc100a6-71dc-4667-a0c8-72ada01ecd00,2430,,,"[41.8, 29.4]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,164,Uruguay,783,['d57959ff-8bcf-4584-be92-1ef684a5919b'],9,,,,,,,,,,,,,,,,,Uruguay,783,00:34:09.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5384bd4-2185-42d9-a092-ca9981879d90,2433,,,"[27.8, 30.2]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,164,Uruguay,783,['64f059d6-d496-4b60-91dc-7171be429e2d'],10,,,,,,,,,,,,,,,,,Uruguay,783,00:34:10.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bde15a75-ff70-41af-9aa5-ad2bd1f4a311,2436,,,"[38.2, 4.1]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Back,164,Uruguay,783,['5a680e24-e57c-4df1-9cf3-1a82163dd768'],12,,,,,,,,,,,,,,,,,Uruguay,783,00:34:12.238,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b7537b-e0c2-4007-9779-91f229d64dbf,2441,,,"[104.5, 23.2]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,164,Uruguay,783,['7fc7f0cf-f4ea-4efe-931f-55db6b49bafd'],17,,,,,,,,,,,,,,,,,Uruguay,783,00:34:17.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9423466f-181c-4ddb-b766-ef23899c804c,2445,,,"[20.9, 35.9]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Derek Cornelius,23760.0,Left Center Back,165,Canada,1833,['48c4283b-af84-4f90-bc5d-15738700cc32'],23,,,,,,,,,,,,,,,,,Canada,1833,00:34:23.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a244bb-25b0-42aa-8445-41e66a37dec6,2448,,,"[39.7, 39.9]",3943076,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ismael Koné,133229.0,Right Defensive Midfield,165,Canada,1833,['e99dec82-a27d-4cf2-a1bc-a77afc710192'],24,,,,,,,,,,,,,,,,,Canada,1833,00:34:24.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf21934-5ce3-41c7-be46-c6c2fb4f1ede,2458,,,"[47.3, 40.2]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,166,Uruguay,783,['e3883198-8e9a-4cac-9b57-fe52dffb1362'],1,,,,,,,,,,,,,,,,,Uruguay,783,00:36:01.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2238193-20e0-43f8-a26f-9caa26a5eed5,2460,,,"[35.4, 56.5]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['997209f2-6025-421e-baaf-f7d87b5ea550'],4,,,,,,,,,,,,,,,,,Uruguay,783,00:36:04.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e9115d-c552-43d7-8071-20414f9c1d2c,2464,,,"[36.3, 77.5]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nahitan Michel Nández Acosta,5247.0,Right Back,166,Uruguay,783,['d1540c49-1230-4fbc-b0b3-124eab6f46ef'],7,,,,,,,,,,,,,,,,,Uruguay,783,00:36:07.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0aeb4a6-e1b3-4321-9410-9a93b269bb9a,2468,,,"[24.8, 54.1]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['7116d15c-ac1d-419d-bdc6-502b6784f1b1'],8,,,,,,,,,,,,,,,,,Uruguay,783,00:36:08.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c17175-8722-4b00-8f1f-5b5f1227d4a5,2471,,,"[22.3, 27.4]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,166,Uruguay,783,['119d057a-ef80-4bc4-b59b-12cbba21f09b'],11,,,,,,,,,,,,,,,,,Uruguay,783,00:36:11.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03bf4cd5-4aa5-47d6-8c3f-2c8c09e28464,2475,,,"[13.7, 51.0]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['ce7a9c8f-c345-463b-b207-e62bf1be32f1'],13,,,,,,,,,,,,,,,,,Uruguay,783,00:36:13.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07abc213-6dfb-45e7-bd77-e637d30e56ca,2478,,,"[27.8, 78.6]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nahitan Michel Nández Acosta,5247.0,Right Back,166,Uruguay,783,['deab4a89-9f2a-44b6-8eb3-07af767102ea'],17,,,,,,,,,,,,,,,,,Uruguay,783,00:36:17.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0138dfbd-75f8-40c4-a490-cd273095d56c,2481,,,"[20.6, 45.7]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,166,Uruguay,783,['b5784abe-0bce-405a-a9ad-324cf4efa3ed'],23,,,,,,,,,,,,,,,,,Uruguay,783,00:36:23.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82784103-81f7-4c8c-a697-a88a18b56d82,2483,,,"[27.4, 30.2]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,166,Uruguay,783,['065bca5d-ffe0-4d0e-908d-c0dc3b872eb8'],25,,,,,,,,,,,,,,,,,Uruguay,783,00:36:25.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c783779-85bc-453b-bcda-63ec3a8730ed,2486,,,"[51.0, 27.9]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,166,Uruguay,783,['0960781b-762a-4673-868d-f012c46ea3a3'],27,,,,,,,,,,,,,,,,,Uruguay,783,00:36:27.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137c0ff-67ef-4b26-9a78-2c79ac1d3937,2493,,,"[94.7, 73.0]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thelonius Bair,25078.0,Left Center Forward,167,Canada,1833,['49883047-ef91-4927-8732-e69bfd7399b9'],50,,,,,,,,,,,,,,,,,Canada,1833,00:36:50.115,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15b5083f-3871-4f04-8fd8-ec555d1cca20,2497,,,"[62.1, 33.6]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,167,Canada,1833,['b004e8c3-c96f-4c2a-99c3-53181fb36720'],54,,,,,,,,,,,,,,,,,Uruguay,783,00:36:54.186,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1ece880a-c6e5-4436-a2d5-9484cbe3a583,2501,,,"[64.5, 73.8]",3943076,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Brian Rodríguez Bravo,30736.0,Right Wing,167,Canada,1833,['55192e2f-ad67-48c8-b049-66c59ae73063'],57,,,,,,,,,,,,,,,,,Uruguay,783,00:36:57.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c20b84-d60c-4546-9a55-33e154ea520a,2504,,,"[56.8, 54.8]",3943076,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,168,Uruguay,783,['1d3fdf41-2bcc-467f-9656-21f4a5b1fbd8'],3,,,,,,,,,,,,,,,,,Uruguay,783,00:37:03.808,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,61db0613-2e07-410f-94d2-33ca67e91e90,2508,,,"[71.2, 53.9]",3943076,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,168,Uruguay,783,['e0bb7956-4d44-445a-8655-283e80266e45'],5,,,,,,,,,,,,,,,,,Uruguay,783,00:37:05.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919fe54-218c-4f36-8dcc-99688d358939,2513,,,"[82.2, 55.7]",3943076,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,168,Uruguay,783,"['21341f67-a6ab-481b-acab-47afae8b9c37', 'f675e26b-efed-459f-b7f5-c53b66d931e7']",8,,,,,,,,,,,,,,,,,Uruguay,783,00:37:08.430,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ad86f50-4ca3-4303-8eed-1f7a75112e51,2518,,,"[111.0, 34.8]",3943076,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,169,Uruguay,783,['f6169613-86cb-41bb-8b32-1e03fbf8e55f'],52,,,,,,,,,,,,,,,,,Uruguay,783,00:37:52.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79ee163-340f-4b09-bccd-4eb87677c180,2526,,,"[56.8, 18.1]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,171,Uruguay,783,"['629ac44b-52b0-4900-a03a-8633f801da88', '6e4350c1-d350-49f5-bc03-aabbf509ab0d']",30,,,,,,,,,,,,,,,,,Uruguay,783,00:38:30.988,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31702ef7-d5d9-4635-a2db-54861892ff2f,2531,,,"[57.9, 58.3]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,172,Uruguay,783,['194dff6f-737f-4c51-a7f6-cb2ee8712553'],45,,,,,,,,,,,,,,,,,Uruguay,783,00:38:45.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b494cb3-b0be-444d-9827-3588632a6d5e,2534,,,"[44.7, 44.4]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,172,Uruguay,783,['3860c3f1-d721-44cc-964b-3cdac123da38'],48,,,,,,,,,,,,,,,,,Uruguay,783,00:38:48.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35250865-b0f3-482c-9078-7769efe8b2fb,2537,,,"[44.3, 19.6]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,172,Uruguay,783,['f5ddfa95-05dd-445a-b8d5-c0e1973a9c95'],51,,,,,,,,,,,,,,,,,Uruguay,783,00:38:51.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defae120-2979-4d1a-b13d-16a727bec765,2541,,,"[59.0, 20.0]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Center Midfield,172,Uruguay,783,"['73a26e7e-6b8d-4440-8b29-be5ebb49a6cc', 'c0a4b52a-3797-4a25-a483-a99e7f2782e8']",52,,,,,,,,,,,,,,,,,Uruguay,783,00:38:52.712,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3c51508a-374b-4493-880b-8eb87730dc26,2543,,,"[51.3, 4.9]",3943076,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Back,172,Uruguay,783,['d9a69553-fb92-4326-9363-4801444a5e91'],52,,,,,,,,,,,,,,,,,Uruguay,783,00:38:52.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84cce5e5-ae19-4adc-8a7c-32402385b36f,2559,,,"[26.8, 76.2]",3943076,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,174,Uruguay,783,['e1b1dbcf-4481-4e9c-8c95-89542311258c'],49,,,,,,,,,,,,,,,,,Uruguay,783,00:39:49.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f52599-7cdd-4c8f-ab9e-23364512d575,2565,,,"[32.3, 32.5]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,175,Uruguay,783,['21277c0a-07f6-46bf-8881-fa09db913fbc'],8,,,,,,,,,,,,,,,,,Uruguay,783,00:40:08.305,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,17555e7e-6926-4622-a58c-ce593a38eae9,2569,,,"[115.5, 5.5]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,175,Uruguay,783,['8bd06ee4-1dc6-409f-bb78-0bd5d575a9b9'],18,,,,,,,,,,,,,,,,,Uruguay,783,00:40:18.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161c4eb7-1fef-4ba9-a74e-b1730ae9280a,2573,,,"[1.4, 62.2]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moise Bombito,383250.0,Right Center Back,175,Uruguay,783,['a92c1bb4-b1d0-42ee-9a7f-7d8a8ea0eff4'],21,,,,,,,,,,,,,,,,,Canada,1833,00:40:21.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897f5656-ebeb-46ad-a984-eee2dfae8d33,2578,,,"[92.4, 7.6]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,176,Uruguay,783,"['13731a7a-c05d-4761-9f2b-edd9c52cc1ab', '42384dfc-c290-43d7-a81b-1869bbe7d5b1']",36,,,,,,,,,,,,,,,,,Uruguay,783,00:40:36.029,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e406e47-e515-46e7-a856-ac19bbf3e7c3,2581,,,"[92.2, 2.9]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas René Olaza Catrofe,24730.0,Left Back,176,Uruguay,783,['a005b4d4-0f6a-40cd-8ecc-22991d7f14ac'],36,,,,,,,,,,,,,,,,,Uruguay,783,00:40:36.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16ce364-ffb1-453d-8d03-754ec0e0ee8e,2585,,,"[101.2, 5.1]",3943076,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Gonzalo Olivera Ibarra,36706.0,Left Wing,176,Uruguay,783,['1a4bd164-0646-40e5-a58c-7bffa8271130'],38,,,,,,,,,,,,,,,,,Uruguay,783,00:40:38.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cdfca99-a245-4ac9-b739-190de00970e7,2593,,,"[111.1, 23.6]",3943076,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,177,Uruguay,783,"['cbf8c1f3-a799-4f7e-80de-b7a44bfc167a', 'e89af012-b957-4b04-ba20-fc3d6e64b783']",28,,,,,,,,,,,,,,,,,Uruguay,783,00:41:28.157,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177a9245-06ab-451e-a5c3-640805bcbbeb,2596,,,"[107.1, 13.5]",3943076,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Back,177,Uruguay,783,['dcb845e8-3e1b-49c3-839c-fc6828ed02b3'],30,,,,,,,,,,,,,,,,,Uruguay,783,00:41:30.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8525a9-6a81-4cce-9a60-916448fac9fa,2602,,,"[11.4, 38.1]",3943076,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Liam Millar,23363.0,Right Midfield,177,Uruguay,783,"['8f455852-d466-42b7-8d82-7362795be64c', 'c6cb9cde-279b-43dd-999f-0e030626488f']",33,,,,,,,,,,,,,,,,,Canada,1833,00:41:33.903,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183fc106-1eae-4ce7-ad53-9a7e5ddd6c1f,2614,,,"[22.7, 54.4]",3943076,87,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Moise Bombito,383250.0,Right Center Back,180,Canada,1833,['f7f2e766-f185-4dbf-b1f4-c5bab6cc9a49'],23,,,,,,,,,,,,,,,,,Canada,1833,00:42:23.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80daa6d7-105f-42b4-8efe-93fb09fab6c7,2618,,,"[50.5, 55.6]",3943076,87,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jonathan David,23640.0,Right Center Forward,180,Canada,1833,"['14138df0-624c-4ecd-9591-43414047e306', 'aede9347-8309-46f5-8261-f22582f81506']",26,,,,,,,,,,,,,,,,,Canada,1833,00:42:26.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e72864f-c691-4cb5-bda3-56c513069a9a,2620,,,"[50.9, 76.0]",3943076,87,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Liam Millar,23363.0,Right Midfield,180,Canada,1833,['c923ac44-6751-46fa-8453-89a138593628'],28,,,,,,,,,,,,,,,,,Canada,1833,00:42:28.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3da4ef-bb55-424c-8c85-8370836090e6,2622,,,"[63.7, 72.5]",3943076,87,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jonathan David,23640.0,Right Center Forward,180,Canada,1833,['2d914cef-5338-4273-bd12-541d473656fa'],29,,,,,,,,,,,,,,,,,Canada,1833,00:42:29.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9804f85-3bbb-494a-b41c-d2de5921e302,2632,,,"[102.5, 75.0]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Liam Millar,23363.0,Right Midfield,181,Canada,1833,['0309dfb7-1a43-47ac-b67c-bbbd11b1b0e0'],14,,,,,,,,,,,,,,,,,Canada,1833,00:43:14.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a17243b8-de31-421b-853c-66ec50265ea4,2634,,,"[87.8, 68.8]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Richie Laryea,16120.0,Right Back,181,Canada,1833,['527c2ad8-1861-4b3b-8bd1-df3bc1ff1e53'],14,,,,,,,,,,,,,,,,,Canada,1833,00:43:14.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a194ed5-aaeb-47d5-b5f8-4d4e7b4d3948,2637,,,"[92.7, 62.2]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan David,23640.0,Right Center Forward,181,Canada,1833,['cafc2149-3fac-40de-a200-9640bf2ae4ec'],16,,,,,,,,,,,,,,,,,Canada,1833,00:43:16.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5343cb-ba03-441f-9c53-87dbcd0cecf6,2639,,,"[105.9, 67.7]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Liam Millar,23363.0,Right Midfield,181,Canada,1833,['d43cbb7c-f35c-4018-93b1-736b412f9e04'],18,,,,,,,,,,,,,,,,,Canada,1833,00:43:18.030,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0b869ec8-9e61-451e-9361-9c7210ba0b9e,2642,,,"[117.8, 58.0]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Richie Laryea,16120.0,Right Back,181,Canada,1833,['bdcfff4c-5204-45e9-bb85-d915dca022c5'],20,,,,,,,,,,,,,,,,,Canada,1833,00:43:20.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad8758b-43e3-47d2-926d-c888e096500f,2644,,,"[33.7, 58.3]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,182,Uruguay,783,['ed9f81fc-8e2e-4cee-80bb-857dbf13c8bc'],46,,,,,,,,,,,,,,,,,Uruguay,783,00:43:46.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e2764a-2746-4286-8b25-24b66229fef2,2646,,,"[38.6, 71.8]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,182,Uruguay,783,['df25c17d-a388-41ee-b11b-fd24cccf74bc'],47,,,,,,,,,,,,,,,,,Uruguay,783,00:43:47.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6907e110-e77e-422b-8a63-9ca3880d8d25,2649,,,"[33.3, 55.0]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,182,Uruguay,783,['c605951e-bd87-40ff-9dee-81337f7b6b5b'],50,,,,,,,,,,,,,,,,,Uruguay,783,00:43:50.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6901c22c-e3d5-4731-aa0e-774d0c6d89ee,2652,,,"[69.6, 40.8]",3943076,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,182,Uruguay,783,['fa9c3afc-9655-4fc2-9a9c-f0d9d693e8e3'],55,,,,,,,,,,,,,,,,,Uruguay,783,00:43:55.784,Ball Receipt*,
